strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0212-03.pcm,1499921612157.0,1890,1499921614709.0,662
/data/AIUI/sr/600/0212-04.pcm,1499921614725.0,1880,1499921616678.0,73
/data/AIUI/sr/600/0213-01.pcm,,,,
/data/AIUI/sr/600/0213-02.pcm,1499921620439.0,3450,1499921625073.0,1184
/data/AIUI/sr/600/0213-03.pcm,,,,
/data/AIUI/sr/600/0213-04.pcm,1499921628779.0,4550,1499921629910.0,
/data/AIUI/sr/600/0214-01.pcm,1499921634057.0,2770,1499921637797.0,970
/data/AIUI/sr/600/0214-02.pcm,1499921637474.0,2980,1499921641619.0,1165
/data/AIUI/sr/600/0214-03.pcm,1499921641151.0,3660,1499921645798.0,987
/data/AIUI/sr/600/0214-04.pcm,1499921645428.0,1520,1499921647815.0,867
/data/AIUI/sr/600/0215-01.pcm,1499921647386.0,2590,1499921650610.0,634
/data/AIUI/sr/600/0216-01.pcm,1499921650462.0,2620,1499921654108.0,1026
/data/AIUI/sr/600/0216-02.pcm,1499921653854.0,2200,1499921656603.0,549
/data/AIUI/sr/600/0216-03.pcm,,,,
/data/AIUI/sr/600/0345-01.pcm,,,,
/data/AIUI/sr/600/0345-02.pcm,1499921681999.0,1790,1499921684480.0,691
/data/AIUI/sr/600/0345-03.pcm,1499921684492.0,1220,1499921686510.0,798
/data/AIUI/sr/600/0345-04.pcm,,,,
/data/AIUI/sr/600/0346-03.pcm,1499921699611.0,2300,1499921702512.0,601
/data/AIUI/sr/600/0346-04.pcm,,,,
/data/AIUI/sr/600/0347-01.pcm,,,,
/data/AIUI/sr/600/0347-02.pcm,,,,
/data/AIUI/sr/600/0347-03.pcm,1499921737672.0,1800,1499921740272.0,800
/data/AIUI/sr/600/0347-04.pcm,1499921740283.0,1300,1499921742216.0,633
/data/AIUI/sr/600/0348-01.pcm,,,,
/data/AIUI/sr/600/0348-02.pcm,,,,
/data/AIUI/sr/600/0348-03.pcm,,,,
