strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0343-03.pcm,1321059707167.0,1640,1321059709530.0,723
/sdcard/taojianTest/pcm/sr/600/0360-01.pcm,1321059709531.0,1800,1321059712181.0,850
/sdcard/taojianTest/pcm/sr/600/0360-02.pcm,1321059712185.0,1920,1321059714856.0,751
/sdcard/taojianTest/pcm/sr/600/0360-03.pcm,1321059714860.0,960,1321059716446.0,626
/sdcard/taojianTest/pcm/sr/600/0361-01.pcm,1321059716454.0,1620,1321059718808.0,734
/sdcard/taojianTest/pcm/sr/600/0361-02.pcm,1321059718810.0,2360,1321059721908.0,738
/sdcard/taojianTest/pcm/sr/600/0361-04.pcm,1321059721915.0,940,1321059723567.0,712
/sdcard/taojianTest/pcm/sr/600/0362-01.pcm,1321059723569.0,1570,1321059725833.0,694
/sdcard/taojianTest/pcm/sr/600/0362-02.pcm,1321059725844.0,2400,1321059729026.0,782
/sdcard/taojianTest/pcm/sr/600/0362-03.pcm,1321059729028.0,1750,1321059731553.0,775
/sdcard/taojianTest/pcm/sr/600/0362-04.pcm,1321059731553.0,1380,1321059733636.0,703
/sdcard/taojianTest/pcm/sr/600/0363-01.pcm,1321059733637.0,2330,1321059736788.0,821
/sdcard/taojianTest/pcm/sr/600/0363-02.pcm,1321059736793.0,1450,1321059739069.0,826
/sdcard/taojianTest/pcm/sr/600/0363-03.pcm,1321059739079.0,1910,1321059741724.0,735
/sdcard/taojianTest/pcm/sr/600/0363-04.pcm,1321059741734.0,960,1321059743421.0,727
/sdcard/taojianTest/pcm/sr/600/0364-01.pcm,1321059743430.0,2290,1321059746515.0,795
/sdcard/taojianTest/pcm/sr/600/0364-02.pcm,1321059746525.0,2540,1321059749858.0,793
/sdcard/taojianTest/pcm/sr/600/0364-03.pcm,1321059749862.0,2560,1321059753110.0,688
/sdcard/taojianTest/pcm/sr/600/0364-04.pcm,1321059753117.0,1770,1321059755744.0,857
/sdcard/taojianTest/pcm/sr/600/0365-01.pcm,1321059755751.0,1720,1321059758225.0,754
/sdcard/taojianTest/pcm/sr/600/0261-04.pcm,1321059758226.0,3500,1321059762425.0,699
/sdcard/taojianTest/pcm/sr/600/0435-03.pcm,1321059762430.0,2550,1321059765828.0,848
/sdcard/taojianTest/pcm/sr/600/0487-01.pcm,1321059765834.0,2070,1321059768585.0,681
/sdcard/taojianTest/pcm/sr/600/0014-04.pcm,1321059768590.0,860,1321059770172.0,722
/sdcard/taojianTest/pcm/sr/600/0329-04.pcm,1321059770176.0,870,1321059771838.0,792
/sdcard/taojianTest/pcm/sr/600/0330-01.pcm,1321059771844.0,1280,1321059773647.0,523
/sdcard/taojianTest/pcm/sr/600/0330-02.pcm,1321059773648.0,1140,1321059775622.0,834
