native_pss,native_shared_dirty,native_private_dirty,native_heap_size,native_heap_alloc,native_heap_free,dalvik_pss,dalvik_shared_dirty,dalvik_private_dirty,dalvik_heap_size,dalvik_heap_alloc,dalvik_heap_free,stack_pss,stack_shared_dirty,stack_private_dirty,cursor_pss,cursor_shared_dirty,cursor_private_dirty,ashmem_pss,ashmem_shared_dirty,ashmem_private_dirty,other_dev_pss,other_dev_shared_dirty,other_dev_private_dirty,so_mmap_pss,so_mmap_shared_dirty,so_mmap_private_dirty,jar_mmap_pss,jar_mmap_shared_dirty,jar_mmap_private_dirty,apk_mmap_pss,apk_mmap_shared_dirty,apk_mmap_private_dirty,ttf_mmap_pss,ttf_mmap_shared_dirty,ttf_mmap_private_dirty,dex_mmap_pss,dex_mmap_shared_dirty,dex_mmap_private_dirty,other_mmap_pss,other_mmap_shared_dirty,other_mmap_private_dirty,unknown_pss,unknown_shared_dirty,unknown_private_dirty,TOTAL_pss,TOTAL_shared_dirty,TOTAL_private_dirty,TOTAL_heap_size,TOTAL_heap_alloc,TOTAL_heap_free
32,8,32,7080,7053,26,7738,956,7716,5768,3808,1960,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10861,1986
32,8,32,7080,7054,25,7738,956,7716,5768,3965,1803,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11019,1828
32,8,32,7080,7055,24,7738,956,7716,5768,4097,1671,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11152,1695
32,8,32,7080,7056,23,7738,956,7716,5768,4231,1537,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11287,1560
32,8,32,7080,7056,23,7738,956,7716,5768,4359,1409,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11415,1432
32,8,32,7080,7057,22,7738,956,7716,5768,4494,1274,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11551,1296
32,8,32,7080,7053,26,7738,956,7716,5768,3585,2183,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10638,2209
32,8,32,7080,7054,25,7738,956,7716,5768,3716,2052,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10770,2077
32,8,32,7080,7055,24,7738,956,7716,5768,3875,1893,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10930,1917
32,8,32,7080,7055,24,7738,956,7716,5768,4007,1761,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11062,1785
32,8,32,7080,7056,23,7738,956,7716,5768,4137,1631,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11193,1654
32,8,32,7080,7057,22,7738,956,7716,5768,4270,1498,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11327,1520
32,8,32,7080,7058,21,7738,956,7716,5768,4403,1365,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11461,1386
32,8,32,7080,7059,20,7738,956,7716,5768,4538,1230,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11597,1250
32,8,32,7080,7055,24,7738,956,7716,5768,3669,2099,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10724,2123
32,8,32,7080,7055,24,7738,956,7716,5768,3806,1962,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10861,1986
32,8,32,7080,7056,23,7738,956,7716,5768,3935,1833,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10991,1856
32,8,32,7080,7057,22,7738,956,7716,5768,4067,1701,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11124,1723
32,8,32,7080,7058,21,7738,956,7716,5768,4201,1567,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11259,1588
32,8,32,7080,7059,20,7738,956,7716,5768,4335,1433,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11394,1453
32,8,32,7080,7060,19,7738,956,7716,5768,4492,1276,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11552,1295
32,8,32,7080,7055,24,7738,956,7716,5768,3582,2186,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10637,2210
32,8,32,7080,7056,23,7738,956,7716,5768,3714,2054,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10770,2077
32,8,32,7080,7057,22,7738,956,7716,5768,3845,1923,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10902,1945
32,8,32,7080,7058,21,7738,956,7716,5768,3978,1790,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11036,1811
32,8,32,7080,7058,21,7738,956,7716,5768,4109,1659,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11167,1680
32,8,32,7080,7059,20,7738,956,7716,5768,4246,1522,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11305,1542
32,8,32,7080,7060,19,7738,956,7716,5768,4402,1366,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11462,1385
32,8,32,7080,7061,18,7738,956,7716,5768,4536,1232,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11597,1250
32,8,32,7080,7057,22,7738,956,7716,5768,3643,2125,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10700,2147
32,8,32,7080,7058,21,7738,956,7716,5768,3776,1992,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10834,2013
32,8,32,7080,7058,21,7738,956,7716,5768,3910,1858,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10968,1879
32,8,32,7080,7059,20,7738,956,7716,5768,4042,1726,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11101,1746
32,8,32,7080,7060,19,7738,956,7716,5768,4198,1570,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11258,1589
32,8,32,7080,7061,18,7738,956,7716,5768,4334,1434,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11395,1452
32,8,32,7080,7062,17,7738,956,7716,5768,4463,1305,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11525,1322
32,8,32,7080,7058,21,7738,956,7716,5768,3561,2207,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10619,2228
32,8,32,7080,7058,21,7738,956,7716,5768,3695,2073,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10753,2094
32,8,32,7080,7059,20,7738,956,7716,5768,3829,1939,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,10888,1959
32,8,32,7080,7060,19,7738,956,7716,5768,3986,1782,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11046,1801
32,8,32,7080,7061,18,7738,956,7716,5768,4120,1648,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1544,64,1544,15688,2100,12276,12848,11181,1666
32,8,32,7084,7062,21,7738,956,7716,5768,4252,1516,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11314,1537
32,8,32,7084,7063,20,7738,956,7716,5768,4384,1384,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11447,1404
32,8,32,7084,7063,20,7738,956,7716,5768,4516,1252,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11579,1272
32,8,32,7084,7059,24,7738,956,7716,5768,3616,2152,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10675,2176
32,8,32,7084,7060,23,7738,956,7716,5768,3749,2019,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10809,2042
32,8,32,7084,7061,22,7738,956,7716,5768,3906,1862,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10967,1884
32,8,32,7084,7062,21,7738,956,7716,5768,4039,1729,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11101,1750
32,8,32,7084,7063,20,7738,956,7716,5768,4171,1597,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11234,1617
32,8,32,7084,7063,20,7738,956,7716,5768,4302,1466,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11365,1486
32,8,32,7084,7064,19,7738,956,7716,5768,4438,1330,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11502,1349
32,8,32,7084,7060,23,7738,956,7716,5768,3535,2233,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10595,2256
32,8,32,7084,7061,22,7738,956,7716,5768,3693,2075,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10754,2097
32,8,32,7084,7062,21,7738,956,7716,5768,3828,1940,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10890,1961
32,8,32,7084,7063,20,7738,956,7716,5768,3958,1810,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11021,1830
32,8,32,7084,7064,19,7738,956,7716,5768,4089,1679,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11153,1698
32,8,32,7084,7064,19,7738,956,7716,5768,4223,1545,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11287,1564
32,8,32,7084,7065,18,7738,956,7716,5768,4357,1411,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11422,1429
32,8,32,7084,7066,17,7738,956,7716,5768,4514,1254,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11580,1271
32,8,32,7084,7062,21,7738,956,7716,5768,3613,2155,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10675,2176
32,8,32,7084,7063,20,7738,956,7716,5768,3745,2023,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10808,2043
32,8,32,7084,7063,20,7738,956,7716,5768,3877,1891,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,10940,1911
32,8,32,7084,7064,19,7738,956,7716,5768,4009,1759,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1548,64,1548,15692,2100,12280,12852,11073,1778
32,8,32,7088,7065,22,7738,956,7716,5768,4143,1625,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11208,1647
32,8,32,7088,7066,21,7738,956,7716,5768,4277,1491,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11343,1512
32,8,32,7088,7067,20,7738,956,7716,5768,4432,1336,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11499,1356
32,8,32,7088,7063,24,7738,956,7716,5768,3530,2238,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10593,2262
32,8,32,7088,7063,24,7738,956,7716,5768,3660,2108,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10723,2132
32,8,32,7088,7064,23,7738,956,7716,5768,3794,1974,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10858,1997
32,8,32,7088,7065,22,7738,956,7716,5768,3927,1841,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10992,1863
32,8,32,7088,7066,21,7738,956,7716,5768,4060,1708,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11126,1729
32,8,32,7088,7067,20,7738,956,7716,5768,4217,1551,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11284,1571
32,8,32,7088,7068,19,7738,956,7716,5768,4351,1417,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11419,1436
32,8,32,7088,7068,19,7738,956,7716,5768,4482,1286,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11550,1305
32,8,32,7088,7064,23,7738,956,7716,5768,3579,2189,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10643,2212
32,8,32,7088,7065,22,7738,956,7716,5768,3712,2056,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10777,2078
32,8,32,7088,7066,21,7738,956,7716,5768,3844,1924,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,10910,1945
32,8,32,7088,7067,20,7738,956,7716,5768,4003,1765,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11070,1785
32,8,32,7088,7067,20,7738,956,7716,5768,4134,1634,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1552,64,1552,15696,2100,12284,12856,11201,1654
32,8,32,7092,7068,23,7738,956,7716,5768,4267,1501,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11335,1524
32,8,32,7092,7069,22,7738,956,7716,5768,4398,1370,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11467,1392
32,8,32,7092,7070,21,7738,956,7716,5768,4533,1235,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11603,1256
32,8,32,7092,7066,25,7738,956,7716,5768,3631,2137,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10697,2162
32,8,32,7092,7067,24,7738,956,7716,5768,3767,2001,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10834,2025
32,8,32,7092,7068,23,7738,956,7716,5768,3921,1847,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10989,1870
32,8,32,7092,7068,23,7738,956,7716,5768,4056,1712,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11124,1735
32,8,32,7092,7069,22,7738,956,7716,5768,4187,1581,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11256,1603
32,8,32,7092,7070,21,7738,956,7716,5768,4321,1447,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11391,1468
32,8,32,7092,7071,20,7738,956,7716,5768,4455,1313,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11526,1333
32,8,32,7092,7067,24,7738,956,7716,5768,3552,2216,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10619,2240
32,8,32,7092,7068,23,7738,956,7716,5768,3709,2059,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10777,2082
32,8,32,7092,7068,23,7738,956,7716,5768,3846,1922,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10914,1945
32,8,32,7092,7069,22,7738,956,7716,5768,3975,1793,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11044,1815
32,8,32,7092,7070,21,7738,956,7716,5768,4108,1660,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11178,1681
32,8,32,7092,7071,20,7738,956,7716,5768,4242,1526,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11313,1546
32,8,32,7092,7072,19,7738,956,7716,5768,4374,1394,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11446,1413
32,8,32,7092,7073,18,7738,956,7716,5768,4533,1235,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11606,1253
32,8,32,7092,7068,23,7738,956,7716,5768,3632,2136,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10700,2159
32,8,32,7092,7069,22,7738,956,7716,5768,3764,2004,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10833,2026
32,8,32,7092,7070,21,7738,956,7716,5768,3895,1873,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,10965,1894
32,8,32,7092,7071,20,7738,956,7716,5768,4029,1739,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11100,1759
32,8,32,7092,7071,20,7738,956,7716,5768,4162,1606,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11233,1626
32,8,32,7092,7072,19,7738,956,7716,5768,4298,1470,48,0,48,0,0,0,2,4,0,4,32,0,4013,1028,2912,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15700,2100,12288,12860,11370,1489
32,8,32,7092,7073,18,7738,956,7716,5768,4452,1316,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12860,11525,1334
32,8,32,7096,7069,26,7738,956,7716,5768,3550,2218,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,10619,2244
32,8,32,7096,7070,25,7738,956,7716,5768,3679,2089,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,10749,2114
32,8,32,7096,7071,24,7738,956,7716,5768,3807,1961,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,10878,1985
32,8,32,7096,7071,24,7738,956,7716,5768,3939,1829,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,11010,1853
32,8,32,7096,7072,23,7738,956,7716,5768,4072,1696,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,11144,1719
32,8,32,7096,7073,22,7738,956,7716,5768,4206,1562,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,11279,1584
32,8,32,7096,7074,21,7738,956,7716,5768,4364,1404,48,0,48,0,0,0,2,4,0,4,32,0,4017,1028,2916,0,0,0,103,0,0,2,0,0,2181,0,16,21,8,8,1556,64,1556,15704,2100,12292,12864,11438,1425
